organisationunitid,uid,mflcode,facility,level,ward_uid,ward,subcounty_uid,subcounty,county_uid,county
78885106,ys8quxxyr9L,26000,JaySprings Medical Clinic LTD-Emuhaya,5,HxODkmO42Nw,West Bunyore Ward,Lpy789vqRC6,Emuhaya Sub County,sANMZ3lpqGs,Vihiga County
58798929,LzuUJ1U2xRP,21268,St Mark Ndutumi (ACK) Dispensary,5,EVc3FnW4kcm,Mugoiri Ward,s2jeo1C9aM8,Kahuro Sub County,ahwTMNAJvrL,Muranga County
58794901,txCgRItIh12,22105,Hope for Widows & Children Foundation Nursing Home,5,yz3WGD5x3v2,Nyalenda B Ward,OpLt8IgyHop,Kisumu Central Sub County,tAbBVBbueqD,Kisumu County
58859448,surXiPyf0D8,23743,Unit Healthcare,5,ZlcAxf7QN8c,Muthwani Ward,BxfsSc6Svrc,Athi River Sub County,yhCUgGcCcOo,Machakos County
58989046,gI1M6tOngcz,23993,Hoymas Medical Clinic,5,iQw990SbVXY,Kamakwa/Mukaro Ward,GXnD5lHeanK,Nyeri Central Sub County,ptWVfaCIdVx,Nyeri County
59042029,g3wZ77rlR7Y,23831,Mumbuni Roadside Medical Centre,5,W5KRNT7qwnJ,Mumbuni North Ward,KXc4ez8OAFz,Machakos Sub County,yhCUgGcCcOo,Machakos County
59085436,iOhHYsBaP3Z,23229,Grawin Medical Clinic,5,DwOhEdMGpB7,Limuru Central Ward,xhVi71INcFs,Limuru Sub County,qKzosKQPl6G,Kiambu County
59103529,ALqRnL2BKNx,23647,Eastern Gate Medical Clinic,5,w3MNsmpJJHX,Kahawa Wendani Ward,TPRNJqSm4lK,Ruiru Sub County,qKzosKQPl6G,Kiambu County
78894529,Oc78C1smxm3,26004,Al-Raheem Medical Centre,5,Pp4y0VFaeLg,Wargudud Ward,qyhVIMG2rUw,Mandera South Sub County,R6f9znhg37c,Mandera County
78907151,gv0VKFYQwLl,26024,Three Angels (Sasame) Dispensary,5,dRuMh3lozxY,Kibish Ward,AXNntZ7T30a,Kibish Sub County,kphDeKClFch,Turkana County
78902030,W66Spe8a5Z4,26007,NAIRIBI,5,WWr7jojWGHJ,Laisamis Ward,eZpy65ooW0m,Laisamis Sub County,Eey8fT4Im3y,Marsabit County
78902080,pt2den9BnoP,26008,ARAPAL,5,xjbfzSmFPMk,Loiyangalani Ward,eZpy65ooW0m,Laisamis Sub County,Eey8fT4Im3y,Marsabit County
78890654,vP5MgkacVWq,25785,Olongoloto Dispensary,5,bFIJdjEp5Kl,Kilgoris Central Ward,Nb6e34jNGAq,Transmara West Sub County,kqJ83J2D72s,Narok County
78905218,sukHAdsaboL,26021,Akobwait Community Dispensary,5,xPmSqaPoPFT,Amukura East Ward,iyOe3zltlp6,Teso Central Sub County,Tvf1zgVZ0K4,Busia County
78902169,Z9uRlHUDWb5,26010,Wajir West Roadside Medical Centre & Laboratory,5,x1BOzSCIanu,Barwago Ward,uov0yFMw9Qm,Wajir East Sub County,CeLsrJOH0g9,Wajir County
78903740,OdQgK1CncDx,26011,Equity Afia Medical Centre- Kahawa West,5,gJel307q0y1,Kahawa West Ward,j7GpbairCOi,Roysambu Sub County,jkG3zaihdSs,Nairobi County
78903764,syytkBaYLC5,26017,Oasis Health Care Group Limited Makadara,5,Ao5e4mVaq7w,Maringo/Hamza Ward,wwROy3Qkwin,Makadara Sub County,jkG3zaihdSs,Nairobi County
78903769,f5u3DrjWcWl,26018,Maji Mazuri Dispensary (Clay City),5,bF28Xs26tXA,Clay City Ward,FoqzDgIByL6,Kasarani Sub County,jkG3zaihdSs,Nairobi County
78905590,JbYnxqt57Nl,26022,Bloom Health Care,5,bSXsHJ4bnCw,Machakos Central Ward,KXc4ez8OAFz,Machakos Sub County,yhCUgGcCcOo,Machakos County
78907140,VuTefixmZyB,26023,Lessos Healthcare Clinic,5,Dg2JnSl7lk7,Lokichar Ward,iTw0sFjlqZ2,Turkana South Sub County,kphDeKClFch,Turkana County
62150831,k7jaCR9YQ7e,25915,Out of Ashes Community Health Clinic,5,kBH2TFh9qab,Matisi Ward,y2M16lesMsF,Saboti Sub County,mThvosEflAU,Trans Nzoia County
62958327,OYUrVEL69ec,24111,Mbuluni Dispensary,5,YZvux1SW3bs,Ndavaya Ward,LOgbecTRkbp,Kinango Sub County,N7YETT3A9r1,Kwale County
63039028,jueZSKNE0jw,23975,Ranen Ochuna Medical Centre,5,EmSsP2C6A3h,North Sakwa Ward,ka9Uv3Ckcbd,Awendo Sub County,fVra3Pwta0Q,Migori County
78907305,A4jMayEW5Ak,26025,Buyosi Dispensary,5,Fh0N1GDepVx,Mayenje Ward,tvkI2HSIRW9,Matayos Sub County,Tvf1zgVZ0K4,Busia County
78910776,tNxicKPPlCT,23853,Lifebridge Cottage Hospital,5,RRAEO9Ltfec,Roysambu Ward,j7GpbairCOi,Roysambu Sub County,jkG3zaihdSs,Nairobi County
78911813,NBY4aWV1ICl,26027,Geta Mocha Dispensary,5,odXKgaPu8B0,Bogichora Ward,cxjRPbvhjzr,Nyamira Sub County,uepLTG8wGWJ,Nyamira County
78912529,rHsmOUSMngm,26028,Alexandra Cancer Centre and Palliative Hospital,5,H9e1tEercdW,Kapsoya Ward,mYlMs4xTj82,Ainabkoi Sub County,pZqQRRW7PHP,Uasin Gishu County
78912657,kLG4SYCvBBu,26031,Healtops Healthcare Medical clinic,5,q6DoWWo1dCR,Kaptembwo Ward,KTayLusaU5I,Nakuru West Sub County,ob6SxuRcqU4,Nakuru County
78913160,IKOe53RRSNE,26032,Equity Afia Githurai,5,FNDsOKdbWTO,Githurai Ward,j7GpbairCOi,Roysambu Sub County,jkG3zaihdSs,Nairobi County
79013211,Gax2TdaJYRW,26053,The Pine Hospital,5,eBk1tdli8XV,Rurii Ward,Lm9RMwhIu3G,Olkalou Sub County,mYZacFNIB3h,Nyandarua County
78950792,we2pqbPCz06,26037,Funannyatta Dispensary,5,jltiitEPkip,Golbo Ward,sZjPgbWI5ra,Moyale Sub County,Eey8fT4Im3y,Marsabit County
78913167,ucaELOHr0vo,26033,Family Access Medical Centre,5,m3CPhYAMMRN,Zimmerman Ward,j7GpbairCOi,Roysambu Sub County,jkG3zaihdSs,Nairobi County
78951089,U2gyzPMaaVv,26038,PARAKOREN,5,si4GkeAGSXo,Korr/Ngurunit Ward,eZpy65ooW0m,Laisamis Sub County,Eey8fT4Im3y,Marsabit County
78952064,q0cTwzvHLTV,26039,Family Care Eye Clinic,5,SjGfdtwQbHd,Township Ward,uov0yFMw9Qm,Wajir East Sub County,CeLsrJOH0g9,Wajir County
78956463,L4HZGmKiKO1,26042,Figo Care Plus(K)Limited,5,QhDd2LAuXAF,Parklands/Highridge Ward,f1T0Ltob8VQ,Westlands Sub County,jkG3zaihdSs,Nairobi County
78957480,pi8xocjFPBx,26044,Nangili Med Clinic Likuyani,5,mluOaVta06m,Kongoni Ward,wMv0s3U2nnG,Likuyani Sub County,BjC1xL40gHo,Kakamega County
78960133,NWoD8bGySFe,26047,The River Jordan Medical Centre Maungu,5,mvDV6e04X7a,Marungu Ward,yoGLpCTgjed,Voi Sub County,QyGNX2DpR4h,Taita Taveta County
78960200,HOevGP8UDIC,26048,The River Jordan Medical Centre Premier,5,arVnioHdpH6,Mbololo Ward,yoGLpCTgjed,Voi Sub County,QyGNX2DpR4h,Taita Taveta County
79000477,kiLxwKG4Kw8,22627,Ekiendege Dispensary,5,MyzWMCaSFlX,Bomorenda Ward,zCCIu1Vi3Wh,Bonchari Sub County,sPkRcDvhGWA,Kisii County
79016701,bC611CwnCQs,23834,Al Rashad Nursing Home,5,K6stsAPW2Eu,Galbet Ward,lQkHbTC1iRg,Garissa Sub County,uyOrcHZBpW0,Garissa County
79024415,dhRfY2WOTTk,26054,Toricha Dispensary,5,hratVLq4Zft,Maikona Ward,j6fqt5TYqPZ,North Horr Sub County,Eey8fT4Im3y,Marsabit County
78950373,fvI2xOMWPza,26036,Watiti Dispensary(Moyale),5,jltiitEPkip,Golbo Ward,sZjPgbWI5ra,Moyale Sub County,Eey8fT4Im3y,Marsabit County
78913251,CshJezJXQ4K,26034,Chamalo Medical Clinic (Jaribuni),5,JLTt8kf6vtA,Jaribuni Ward,x7qUMtZZvo9,Ganze Sub County,nrI2khZx3d0,Kilifi County
79023674,Ckpk7d0np50,25766,Mitiini Medical Clinic,5,D8f8vrysA4J,Kimorori/Wempa Ward,l46g2PZUjoh,Muranga South Sub County,ahwTMNAJvrL,Muranga County
34857,QfELCy3vLHI,10183,Family Smiles Dental Clinic,5,At5MPktCh4M,Rware Ward,GXnD5lHeanK,Nyeri Central Sub County,ptWVfaCIdVx,Nyeri County
79032819,XJZ4kQjhJKg,26058,MSF Health Post 7 Dispensary,5,SEcXCK24G53,Dagahaley Ward,wYTqff68aVM,Dadaab Refugee Camp Sub County,uyOrcHZBpW0,Garissa County
79032781,ngoiPJI72q1,26057,Ifo Health Post 1 Dispensary,5,y56zRR22kaj,Ifo Ward,wYTqff68aVM,Dadaab Refugee Camp Sub County,uyOrcHZBpW0,Garissa County
79032674,LY5FS0xrjR0,26056,Ifo Health Post 5,5,y56zRR22kaj,Ifo Ward,wYTqff68aVM,Dadaab Refugee Camp Sub County,uyOrcHZBpW0,Garissa County
64132702,eVIhRPPwNiE,24235,Wima Hospital,5,xUtluqIJmBZ,Nyabasi East Ward,THm2tCJa2ZQ,Kuria East Sub County,fVra3Pwta0Q,Migori County
64246823,WeWq0Zdcv3z,23685,Legei Medical Clinic,5,BzWaUDxCn6y,Sigowet Ward,ScLzA7tQxrH,Sigowet/Soin Sub County,ihZsJ8alvtb,Kericho County
64441510,dKl8D33eSqG,24060,Joytops medicare,5,UPplEbma7DN,Hospital Ward,YZAZ1a9MIvX,Thika Town Sub County,qKzosKQPl6G,Kiambu County
64452179,HPNspxiPY69,24169,Imani Makongeni Medical Clinic,5,A7a1GZJvTGD,Kamenu Ward,YZAZ1a9MIvX,Thika Town Sub County,qKzosKQPl6G,Kiambu County
64453144,HsnyO3f9OuB,24168,St Martins Clinic,5,A7a1GZJvTGD,Kamenu Ward,YZAZ1a9MIvX,Thika Town Sub County,qKzosKQPl6G,Kiambu County
64536208,IS56qILX7e5,23922,Medtexas Medical Clinic,5,cSNzNEfbQfk,Bibirioni Ward,xhVi71INcFs,Limuru Sub County,qKzosKQPl6G,Kiambu County
64562007,DWHaE6a9GIb,24316,Benec Medical Centre,5,Xs7PwQOVMmb,Central Kisumu Ward,YzEDO9Mq4TR,Kisumu West Sub County,tAbBVBbueqD,Kisumu County
64562854,nnjfTQKL7ac,24263,Focus Health Care Services,5,KoIp1GKz0UI,Mwiki Ward,TPRNJqSm4lK,Ruiru Sub County,qKzosKQPl6G,Kiambu County
79024430,TnjJv8CfunE,26055,Qorka Dispensary,5,J7hloFhkWdU,North Horr Ward,j6fqt5TYqPZ,North Horr Sub County,Eey8fT4Im3y,Marsabit County
79088232,bUT1BUFie4h,26066,Mediwell Healthcare,5,EossaGDQulP,Municipality Ward,BDxUGx86itV,Imenti North Sub County,Y52XNJ50hYb,Meru County
79088264,dAfXVr5cvXS,26067,Meru Doctors Plaza Ltd,5,EossaGDQulP,Municipality Ward,BDxUGx86itV,Imenti North Sub County,Y52XNJ50hYb,Meru County
79100390,EE92vr7IXk1,26084,Oceamnic Medical Centre,5,PXAviuGXJGl,Mayoni Ward,ssbO49f0iLN,Matungu Sub County,BjC1xL40gHo,Kakamega County
79096039,isjTlxudrj4,26075,Ntonyero Dispensary,5,Ay0bToL5BTE,Abothuguchi Central Ward,OnNcTsJgfvL,Imenti Central Sub County,Y52XNJ50hYb,Meru County
66476905,n8yZiEsLoYa,24400,Amani Medical Clinic,5,SPH4pigpmjD,Kisumu North Ward,YzEDO9Mq4TR,Kisumu West Sub County,tAbBVBbueqD,Kisumu County
79221600,tiSnwkToWLj,26087,Munzakula Dispensary,5,OikFajghArn,Mahiakalo Ward,Y3NjAhiBaZT,Lurambi Sub County,BjC1xL40gHo,Kakamega County
79221609,NHFfdyYld3c,26088,El Shaddai Medical Clinic,5,OBSb0eIl4tb,Saboti Ward,y2M16lesMsF,Saboti Sub County,mThvosEflAU,Trans Nzoia County
79224685,RIDyZjl3gD6,26091,Chiromo Mental Health Hospital,5,DnVTXbCnup5,Kileleshwa Ward,CcTr4bcVGAG,Dagoretti North Sub County,jkG3zaihdSs,Nairobi County
79233302,USV4vg6DFrh,26099,Equity Afia Meru,5,EossaGDQulP,Municipality Ward,BDxUGx86itV,Imenti North Sub County,Y52XNJ50hYb,Meru County
79233690,xy049MboZIU,26107,Emmanuel Community Health Clinic(Kiamariga),5,Z2yWQMpy2Ki,Ruguru Ward,msIc1uFAY6B,Mathira West Sub County,ptWVfaCIdVx,Nyeri County
79233505,EaE8TMr1U0Q,26103,Penda Medical Centre (Sunton),5,eVnnqyuwBfa,Kasarani Ward,FoqzDgIByL6,Kasarani Sub County,jkG3zaihdSs,Nairobi County
68026817,mGYev38Herp,23382,Busia Healthsidelab Medical Clinic,5,Yk6G4ret1OC,Burumba Ward,tvkI2HSIRW9,Matayos Sub County,Tvf1zgVZ0K4,Busia County
79275721,vOHLURYsj5F,26143,St. Mariana (Kaikor) Dispensary,5,dRuMh3lozxY,Kibish Ward,AXNntZ7T30a,Kibish Sub County,kphDeKClFch,Turkana County
68026259,NmsvySZ9c3j,24304,Westland Koyonzo Medicare clinic,5,gBgXSPT0eml,Koyonzo Ward,ssbO49f0iLN,Matungu Sub County,BjC1xL40gHo,Kakamega County
79235042,FuVDvjpykJy,26127,Jekam Medical Centre,5,bF28Xs26tXA,Clay City Ward,FoqzDgIByL6,Kasarani Sub County,jkG3zaihdSs,Nairobi County
79239252,Or03g9XKvMO,26134,Cks Dialysis Centre Buruburu,5,T7AinNTWtXe,Harambee Ward,wwROy3Qkwin,Makadara Sub County,jkG3zaihdSs,Nairobi County
79239490,dL1swTfdoBG,26135,Kwa Dadu Dispensary,5,kpL4HsQ7YZ5,Sokoke Ward,x7qUMtZZvo9,Ganze Sub County,nrI2khZx3d0,Kilifi County
79239636,ofzCVaBb0Ab,26138,Tibazone Medical Centre,5,WoFjxj90Kle,Kinoo Ward,jOVcLeZQSsS,Kikuyu Sub County,qKzosKQPl6G,Kiambu County
79254532,IT9A0y0Fhnm,26142,Mikindani Hospital,5,AtSX1b8b5wZ,Mikindani Ward,vSISrsNNHwq,Jomvu Sub County,wsBsC6gjHvn,Mombasa County
79348097,cstMyxSGR2e,24724,Living Room International,5,H9e1tEercdW,Kapsoya Ward,mYlMs4xTj82,Ainabkoi Sub County,pZqQRRW7PHP,Uasin Gishu County
79375888,NmaaIcPq6X9,26148,The Life Gate Health Care Clinic,5,F1etBBfosCl,Ahero Ward,iRK9uABUTVZ,Nyando Sub County,tAbBVBbueqD,Kisumu County
79374690,uSAU7lcue1c,24919,Aga Khan Bomet,5,tM4Bmyj48cN,Silibwet Township Ward,m9gdonbVXjZ,Bomet Central Sub County,HMNARUV2CW4,Bomet County
79374835,whbFks5gl1w,24920,Your Family clinics-Silibwet,5,tM4Bmyj48cN,Silibwet Township Ward,m9gdonbVXjZ,Bomet Central Sub County,HMNARUV2CW4,Bomet County
79420178,jWMP7sZk08q,24980,Joy Morangi Medical Centre,5,zfVQ2KNTfgY,Manga Ward,f3AcdRzgTwz,Manga Sub County,uepLTG8wGWJ,Nyamira County
79375969,qi3pfEcF8Pg,26149,Port Florence Community Hospital,5,F1etBBfosCl,Ahero Ward,iRK9uABUTVZ,Nyando Sub County,tAbBVBbueqD,Kisumu County
79382786,PGDY0C6z8Qg,25985,Mungore dispensary,5,NuxGvo5cvb1,Khasoko Ward,jkQZEow83MX,Bumula Sub County,KGHhQ5GLd4k,Bungoma County
79395248,QkLdiZtukDS,26151,Kapina Dispensary,5,YXM5WOeQkyO,Bukhayo North/Walatsi Ward,e1J7R103h8I,Nambale Sub County,Tvf1zgVZ0K4,Busia County
79395557,bsczqb7CeI0,26159,NOMAD DENTAL CENTRE,5,VUb1Te4ZsaL,Kimumu Ward,q8R0FA1hxnP,Moiben Sub County,pZqQRRW7PHP,Uasin Gishu County
79395598,Q0X0CJQ7hqn,26160,London Medical Centre,5,LdShr7Egg6N,London Ward,KTayLusaU5I,Nakuru West Sub County,ob6SxuRcqU4,Nakuru County
79417185,P8fh0hd9tFd,26168,Lawina Dispensary,5,BbJmtHW0518,Mariashoni Ward,RJ4LGJiSHFg,Molo Sub County,ob6SxuRcqU4,Nakuru County
79426925,wNO6P1oUBsn,19797,The Mountain Springs Health Services,5,At5MPktCh4M,Rware Ward,GXnD5lHeanK,Nyeri Central Sub County,ptWVfaCIdVx,Nyeri County
79433316,uVeMgBU66k4,26170,Texas Cancer Centre Nairobi West,5,uPv6CYD6np2,Nairobi West Ward,aTGYlhEw2Xx,Langata Sub County,jkG3zaihdSs,Nairobi County
79433930,raUvQMUXacq,26041,Tigo Dispensary,5,WJ7jJ5A1MjS,Turbi Ward,j6fqt5TYqPZ,North Horr Sub County,Eey8fT4Im3y,Marsabit County
79568074,wjbD0Xdhq5q,25717,Beyond Scope Hospital,5,dUh1anGaJK6,Magogoni Ward,C1hO6wNOgrH,Kisauni Sub County,wsBsC6gjHvn,Mombasa County
79568279,p3x42STsO8R,22963,Ankara Medical Centre,5,moyjoMLymNA,Waberi Ward,lQkHbTC1iRg,Garissa Sub County,uyOrcHZBpW0,Garissa County
79568585,VIdZDSJzdOR,26171,Hamdan Medical Clinic,5,K6stsAPW2Eu,Galbet Ward,lQkHbTC1iRg,Garissa Sub County,uyOrcHZBpW0,Garissa County
79568631,DTOJOLW8u0M,26172,Al Ibraheem Therapeutic Limited,5,moyjoMLymNA,Waberi Ward,lQkHbTC1iRg,Garissa Sub County,uyOrcHZBpW0,Garissa County
68384548,dH5A3O28Bx7,22377,Lilyon Nursing Home,5,sXlDThMXKIG,Kapenguria Ward,ylWg6VvADJE,West Pokot Sub County,XWALbfAPa6n,West Pokot County
39566,cqhuJyqvQEI,14704,Kapkangani Health Centre,5,deAxq0HNUFb,Kapkangani Ward,Njv37QXxNy2,Emgwen Sub County,t0J75eHKxz5,Nandi County
68407190,rTp2V9mVqGN,24183,Kin Medical Centre,5,ERl76hzXrr7,Kabete Ward,lb5LzWiUX8Y,Kabete Sub County,qKzosKQPl6G,Kiambu County
68459825,YTeMxLaX32o,25022,Muthure Medical Clinic,5,P3TwXvbGu0Y,Gitaru Ward,lb5LzWiUX8Y,Kabete Sub County,qKzosKQPl6G,Kiambu County
68545173,dbsaPexO6qS,24590,ACK Emmanuel Mission Hospital,5,cbYznphRVBi,Kikuyu Ward,jOVcLeZQSsS,Kikuyu Sub County,qKzosKQPl6G,Kiambu County
79395377,Rw90IhcrxaK,26153,Nyamiranga Devine Mercy,5,b3aaM8BOTDz,Bosamaro Ward,cxjRPbvhjzr,Nyamira Sub County,uepLTG8wGWJ,Nyamira County
79417014,DMGwnSEy9nd,26167,Pop Health Centre,5,X5bxxQN8nP5,Elburgon Ward,RJ4LGJiSHFg,Molo Sub County,ob6SxuRcqU4,Nakuru County
79575028,ytkCRkD480w,24824,Jobefar Medical Centre,5,wTeTHBlXnQj,Market Milimani Ward,OpLt8IgyHop,Kisumu Central Sub County,tAbBVBbueqD,Kisumu County
68584530,BX2oZtCXlwi,20127,Ndauni Dispensary,5,EQCXKT8S5SE,Kalawa Ward,jxjGWCdfsib,Mbooni Sub County,BoDytkJQ4Qi,Makueni County
68932431,Ykmtw0omEIG,24523,Chasmile Medical Clinic,5,BMzkWPbVOCH,Kayole Central Ward,XvpLXU47BKs,Embakasi Central Sub County,jkG3zaihdSs,Nairobi County
69187375,dOORsHOrS0w,24114,Nakuru Nyaluk Medical Clinic,5,BA2zKL0pmeI,Biashara Ward,FBJ9Y11esHS,Nakuru East Sub County,ob6SxuRcqU4,Nakuru County
79571543,sUnDAhfIirb,25180,Aga khan Hospital-Nyali,5,XhBDUNeFqF6,Ziwa La Ng'ombe Ward,sr8WEz03EnP,Nyali Sub County,wsBsC6gjHvn,Mombasa County
79572766,EFP36EYgHR8,25085,ReaMeadica Health,5,ZvkGsTVOoog,Shanzu Ward,C1hO6wNOgrH,Kisauni Sub County,wsBsC6gjHvn,Mombasa County
79574522,N0kc5rmaWsB,22132,Kiango Dispensary,5,q6eyMKDnFA0,Bombaba Borabu Ward,ntRK47D5dYL,Bomachoge Borabu Sub County,sPkRcDvhGWA,Kisii County
79574606,h2UZRwp7npL,22339,Kerongorori Dispensary,5,F0FgIasVA92,Bokimonge Ward,ntRK47D5dYL,Bomachoge Borabu Sub County,sPkRcDvhGWA,Kisii County
79574876,vNl3Awby004,25685,Medafya Healthcare Limited,5,UqLylL8NY0G,Shauri Moyo Kaloleni Ward,OpLt8IgyHop,Kisumu Central Sub County,tAbBVBbueqD,Kisumu County
79757810,fUbGoX43hG3,24582,Jamixy Medical Clinic,5,ZJdVAPAukav,Kamera Ward,f3AcdRzgTwz,Manga Sub County,uepLTG8wGWJ,Nyamira County
79816993,yAbuR7xopaa,26176,Simatwet Dispensary,5,rPVkyP8OlZW,Waitaluk Ward,pzZHpL2ueIn,Kiminini Sub County,mThvosEflAU,Trans Nzoia County
70413169,yzlSJ0fyLHL,24944,Gitiri dispensary,5,EVc3FnW4kcm,Mugoiri Ward,s2jeo1C9aM8,Kahuro Sub County,ahwTMNAJvrL,Muranga County
80391098,j8wme2j5Btt,24553,Blessed to Bless Hospital,5,Qjd5eRv25sb,Lower Savannah Ward,gD4xxgDGJ4Y,Embakasi East Sub County,jkG3zaihdSs,Nairobi County
80303552,eav3dCNhhNM,24793,Enockhan Hospital,5,YKABD0bh2a7,Kwa Ward,nHEr5EciFh0,Suna East Sub County,fVra3Pwta0Q,Migori County
80306539,RYvfdHWyH3e,25017,Hashi Medical Centre Limited (Migori),5,QAxizS8H0d7,Suna Central Ward,nHEr5EciFh0,Suna East Sub County,fVra3Pwta0Q,Migori County
80307492,DSweRa12nyH,26185,Nanasi clinic,5,EhkLDtwfJnH,Matuu Ward,CeukNtGhW7J,Yatta Sub County,yhCUgGcCcOo,Machakos County
80310128,wHygOPcejmR,21126,Saire Dispensary,5,Tn1grqaqx7v,Sagamian Ward,bnYzgzYe2Z7,Narok South Sub County,kqJ83J2D72s,Narok County
80312574,baW6Hj8Op7U,26190,Tudor Health Care Magongo,5,oflRkUjvrdd,Port Reitz Ward,OvI6w06DhPJ,Changamwe Sub County,wsBsC6gjHvn,Mombasa County
80313909,jHkj8qcoWko,25244,Lifescope Medical Center,5,QAxizS8H0d7,Suna Central Ward,nHEr5EciFh0,Suna East Sub County,fVra3Pwta0Q,Migori County
80368789,O0CWjTpWTlL,26196,Katiko Dispensary,5,yVMtm0p4OeM,Lakezone Ward,mWpq607yRXh,Turkana North Sub County,kphDeKClFch,Turkana County
80371400,iNHqOemcfrI,26197,JACARANDA STEDCARE MEDICAL CLINIC,5,ZBnsczLPwr2,Langas Ward,u9yagZzK49q,Kapseret Sub County,pZqQRRW7PHP,Uasin Gishu County
80379417,fS0yzGtOhb2,26198,Maingate Health Services,5,WsPnZQHN2CZ,Juja Ward,aiqi2bz0IMI,Juja Sub County,qKzosKQPl6G,Kiambu County
80384968,aKzPhYpSpNM,26199,Bombure Dispensary,5,e0kbTojCjio,Tabaka Ward,WHG67QCDRS9,South Mugirango Sub County,sPkRcDvhGWA,Kisii County
80386704,W9uS5ENlNM0,23683,Woodland Alpha Medical Clinic,5,Ff1CJ0oXLRy,Dundori Ward,nwh9bXKykiS,Nakuru North Sub County,ob6SxuRcqU4,Nakuru County
80386774,a2f7h6RuLRn,26201,Sintakara Dispensary,5,iZN31WZZycN,Suswa Ward,gZM3NbHaugk,Narok East Sub County,kqJ83J2D72s,Narok County
80393484,CHLjykC4HeU,26203,Smith's Medical Centre,5,cbYznphRVBi,Kikuyu Ward,jOVcLeZQSsS,Kikuyu Sub County,qKzosKQPl6G,Kiambu County
80394521,u2Fr1mEk50C,25039,St. Marcella Medical Clinic,5,QAxizS8H0d7,Suna Central Ward,nHEr5EciFh0,Suna East Sub County,fVra3Pwta0Q,Migori County
80402957,Y3FVTKrDD4j,26204,Oasis Heath Doctors Plaza Eldoret,5,H9e1tEercdW,Kapsoya Ward,mYlMs4xTj82,Ainabkoi Sub County,pZqQRRW7PHP,Uasin Gishu County
80407026,wF4m03C8BPG,26205,Beril's GWP Medical centre,5,tn1vEO9VD83,West Kasipul Ward,NhsAMiaS0TD,Rachuonyo South Sub County,nK0A12Q7MvS,Homa Bay County
80410768,qzE6M9BLNWn,26206,Caspian Bella Hospital,5,kBH2TFh9qab,Matisi Ward,y2M16lesMsF,Saboti Sub County,mThvosEflAU,Trans Nzoia County
80411810,QHwWz6QI4XT,24972,Kalokol Medical Services,5,DaWvBbVWP0W,Kalokol Ward,zd8rhYqGowE,Turkana Central Sub County,kphDeKClFch,Turkana County
80418756,fr6hAMtFs54,26208,Kam Health Care Services,5,KJHG9zDp2UR,Nairobi Central Ward,nKHlZyN0lt9,Starehe Sub County,jkG3zaihdSs,Nairobi County
80418763,gcAhXA8tJSa,26209,Macho Medical Center,5,ETN4UDiD5y5,Kayole North Ward,XvpLXU47BKs,Embakasi Central Sub County,jkG3zaihdSs,Nairobi County
80418785,BUCQXAr2UtM,26212,The Marikiti Medical Center,5,ujYuDykrrXi,Mowlem Ward,aCwUX5V42Zz,Embakasi West Sub County,jkG3zaihdSs,Nairobi County
80419448,aIbZJNZezMp,23718,Bahati Tassia Medical Centre,5,raV5YKTRCG2,Embakasi Ward,gD4xxgDGJ4Y,Embakasi East Sub County,jkG3zaihdSs,Nairobi County
80443103,P4NLmfxMhof,26220,Mogweko Dispensary,5,cpLjDOte8ze,Kiamokama Ward,A6Sj8RumZ0m,Nyaribari Masaba Sub County,sPkRcDvhGWA,Kisii County
71716911,Uv89Mpwk4KS,23524,Bliss GVS health care,5,PVB8iZMsHnd,Marsabit Central Ward,WILszL634oZ,Saku Sub County,Eey8fT4Im3y,Marsabit County
80453533,MMbBkqFAq6w,26224,New Mazeras Health care Clinic,5,mi5ayQN77v7,Rabai/Kisurutini Ward,hJf4rt7cvI6,Rabai Sub County,nrI2khZx3d0,Kilifi County
80465569,HrHLibwIUXR,26227,Esidende Dispensary,5,i26gx3p4d5E,Bukhayo Central Ward,e1J7R103h8I,Nambale Sub County,Tvf1zgVZ0K4,Busia County
80465761,MDa4mzwz0JP,26228,Oasis Doctors Plaza Webuye,5,DfKdo0FepVq,Matulo Ward,aqYhbqKclsI,Webuye West Sub County,KGHhQ5GLd4k,Bungoma County
80468947,oYpGq4bY2Ee,26230,Kiawambogo Dispensary,5,UYC51WCz1R2,Rwathia Ward,U9CLTNIwehR,Kangema Sub County,ahwTMNAJvrL,Muranga County
80474621,NqEdMWoc8Ha,26101,Consolata Kyeni Kibugua Dispensary,5,vGpXQ5hFNmS,Magumoni Ward,JmE1qRVQD4F,Chuka Sub County,T4urHM47nlm,Tharaka Nithi County
80476004,du5gC06LzoA,26231,Lamheal Maternity & Nursing Home,5,UZzNEWFdz58,Mekenene Ward,ABuzigW8Lzw,Borabu Sub County,uepLTG8wGWJ,Nyamira County
80476422,ekyijMndXzY,24617,Focus Clinical and Diagnostic Centre-Soko Branch,5,pToDCseGSVa,Kerugoya Ward,JKNaaTjVapG,Kirinyaga Central Sub County,Ulj33KBau7V,Kirinyaga County
80477717,wWdUcCAYV6z,26232,Osani Community Health & Development- Mbita,5,acibphi1EGX,Gembe Ward,mCGytMcMf6y,Suba North Sub County,nK0A12Q7MvS,Homa Bay County
80481410,zqlXsI4016i,26235,The Tseikuru Geliad Medical Centre,5,RJxeNbjGm71,Tseikuru Ward,KXM9VnhuLfP,Mwingi North Sub County,j8o6iO4Njsi,Kitui County
