hierarchylevel,community_unit_uid,community_code,community_unit,link_facility_name,link_facility_uid,link_facility_code,ward,ward_code,subcounty,subcounty_code,county,county_code,country
6,E5sSctjg8dO,700999,Kiahagu Community Unit,Othaya Sub County Hospital,AoO1uzcsLs0,10922,Iria-ini Ward,KE_Ward_484,Nyeri South Sub County,KE_SubCounty_3191,Nyeri County,KE_County_19,Kenya
6,c6kskDqSat5,703446,Gikoe Community Unit,Munyange Gikoe Dispensary,fWMWpTspC8B,17883,Mahiga Ward,KE_Ward_483,Nyeri South Sub County,KE_SubCounty_3191,Nyeri County,KE_County_19,Kenya
6,N80307zat7b,601572,Ihuririo Community Unit,Ihuririo Dispensary,xAifqlbWacG,10339,Iria-ini Ward,KE_Ward_484,Nyeri South Sub County,KE_SubCounty_3191,Nyeri County,KE_County_19,Kenya
6,TS9ecOCb4ix,700997,Thunguri Community Unit,Thunguri Dispensary,nYtjXv4Kyyh,22236,Iria-ini Ward,KE_Ward_484,Nyeri South Sub County,KE_SubCounty_3191,Nyeri County,KE_County_19,Kenya
6,QnAqYBJxzYH,601573,Kagonye Community Unit,Kagonye Dispensary,P59xcax8Zlb,10400,Mahiga Ward,KE_Ward_483,Nyeri South Sub County,KE_SubCounty_3191,Nyeri County,KE_County_19,Kenya
6,jDS5nRsKFYC,703445,Gikoe Community Unit,Munyange Gikoe Dispensary,fWMWpTspC8B,17883,Mahiga Ward,KE_Ward_483,Nyeri South Sub County,KE_SubCounty_3191,Nyeri County,KE_County_19,Kenya
6,KIpy8euv5AA,,Thuti Community Unit,Karima Dispensary (Nyeri South),V35y6YnnPx6,10496,Karima Ward,KE_Ward_486,Nyeri South Sub County,KE_SubCounty_3191,Nyeri County,KE_County_19,Kenya
6,rBtUS75fObf,601334,Kihome Community Unit,Kagonye Dispensary,P59xcax8Zlb,10400,Mahiga Ward,KE_Ward_483,Nyeri South Sub County,KE_SubCounty_3191,Nyeri County,KE_County_19,Kenya
6,LteNGMbzmwJ,703447,Thuti Community Unit,Karima Dispensary (Nyeri South),V35y6YnnPx6,10496,Karima Ward,KE_Ward_486,Nyeri South Sub County,KE_SubCounty_3191,Nyeri County,KE_County_19,Kenya
6,F26olPAfyMA,700995,Rukira Health Community Unit Nyeri,Kagonye Dispensary,P59xcax8Zlb,10400,Mahiga Ward,KE_Ward_483,Nyeri South Sub County,KE_SubCounty_3191,Nyeri County,KE_County_19,Kenya
6,ddT3bOmmsd1,601571,Gura Community Health Unit,Karima Dispensary (Nyeri South),V35y6YnnPx6,10496,Karima Ward,KE_Ward_486,Nyeri South Sub County,KE_SubCounty_3191,Nyeri County,KE_County_19,Kenya
6,lt0kEQV5abp,,Kariko  Community  Unit,Kariko Dispensary (Nyeri South),Vn9yoMPnBg0,10494,Chinga Ward,KE_Ward_485,Nyeri South Sub County,KE_SubCounty_3191,Nyeri County,KE_County_19,Kenya
6,fMh8jGgGUvx,,THUTI COMMUNITY UNIT,Karima Catholic Dispensary,LLkuGCO3YOj,10495,Karima Ward,KE_Ward_486,Nyeri South Sub County,KE_SubCounty_3191,Nyeri County,KE_County_19,Kenya
6,SNK3iLUQwPm,700996,Gitundu Community Unit,Ruruguti Dispensary,wnZKPelVT8H,10983,Iria-ini Ward,KE_Ward_484,Nyeri South Sub County,KE_SubCounty_3191,Nyeri County,KE_County_19,Kenya
6,GdzGssZZqex,700990,Kagongo Community Health Unit,Kiamuya Dispensary,KOwmYUj78ye,10546,Chinga Ward,KE_Ward_485,Nyeri South Sub County,KE_SubCounty_3191,Nyeri County,KE_County_19,Kenya
6,Wjdh28DeJ4a,601575,Witima Community Unit,Witima Health Centre,SznFnaSKqMF,11186,Karima Ward,KE_Ward_486,Nyeri South Sub County,KE_SubCounty_3191,Nyeri County,KE_County_19,Kenya
6,ajNQLPXZg4N,700988,Gathera Community Unit,Ngaru Dispensary,sJXfU8xXqUV,21443,Chinga Ward,KE_Ward_485,Nyeri South Sub County,KE_SubCounty_3191,Nyeri County,KE_County_19,Kenya
6,cpeAnCEx7rX,700994,Gaturuturu Community Unit,Kamoko Health Centre,ihrau4rSsJu,10450,Mahiga Ward,KE_Ward_483,Nyeri South Sub County,KE_SubCounty_3191,Nyeri County,KE_County_19,Kenya
6,KLKeJPBqNLc,703297,Gitugi community unit,Gitugi Dispensary (Nyeri South),sLnrCNP4x32,10280,Mahiga Ward,KE_Ward_483,Nyeri South Sub County,KE_SubCounty_3191,Nyeri County,KE_County_19,Kenya
6,TBWXzR4ckVE,703298,Gitugi community unit,Gitugi Dispensary (Nyeri South),sLnrCNP4x32,10280,Mahiga Ward,KE_Ward_483,Nyeri South Sub County,KE_SubCounty_3191,Nyeri County,KE_County_19,Kenya
6,nM2kcsgC7kE,,Kiaguthu Community Unit,Kiaguthu Dispensary,PrTHMwzBWvg,22693,Chinga Ward,KE_Ward_485,Nyeri South Sub County,KE_SubCounty_3191,Nyeri County,KE_County_19,Kenya
6,pu6YS8lSorY,703444,Gikoe Community Unit,Munyange Gikoe Dispensary,fWMWpTspC8B,17883,Mahiga Ward,KE_Ward_483,Nyeri South Sub County,KE_SubCounty_3191,Nyeri County,KE_County_19,Kenya
6,vvS1AZhdes0,700998,KiandemiCommunity Unit,Kihuri Dispensary,WYqiqoWihGc,17000,Iria-ini Ward,KE_Ward_484,Nyeri South Sub County,KE_SubCounty_3191,Nyeri County,KE_County_19,Kenya
6,hqnnEMxpcr3,,GikoeCommunity Unit,Munyange Gikoe Dispensary,fWMWpTspC8B,17883,Mahiga Ward,KE_Ward_483,Nyeri South Sub County,KE_SubCounty_3191,Nyeri County,KE_County_19,Kenya
6,Onxfr1blht4,701002,Munyange Community Unit,Munyange Gikoe Dispensary,fWMWpTspC8B,17883,Mahiga Ward,KE_Ward_483,Nyeri South Sub County,KE_SubCounty_3191,Nyeri County,KE_County_19,Kenya
6,g5l9LX1wAOH,700987,Mumbuini Community Health Unit,Kagicha Dispensary,wUASuo4QLIg,10397,Chinga Ward,KE_Ward_485,Nyeri South Sub County,KE_SubCounty_3191,Nyeri County,KE_County_19,Kenya
6,qG0RZ7sC1dx,711838,Sinendet Community Unit,NONE EXISTING,NQ6hzxCo79V,,Chinga Ward,KE_Ward_485,Nyeri South Sub County,KE_SubCounty_3191,Nyeri County,KE_County_19,Kenya
6,uvdTfvLQzji,601574,Kamoko Community Unit,Kamoko Health Centre,ihrau4rSsJu,10450,Mahiga Ward,KE_Ward_483,Nyeri South Sub County,KE_SubCounty_3191,Nyeri County,KE_County_19,Kenya
6,FqqQGaK6RXY,703299,Gitugi community unit,Gitugi Dispensary (Nyeri South),sLnrCNP4x32,10280,Mahiga Ward,KE_Ward_483,Nyeri South Sub County,KE_SubCounty_3191,Nyeri County,KE_County_19,Kenya
6,GgxNg98wyOK,703296,Gitugi community unit,Gitugi Dispensary (Nyeri South),sLnrCNP4x32,10280,Mahiga Ward,KE_Ward_483,Nyeri South Sub County,KE_SubCounty_3191,Nyeri County,KE_County_19,Kenya
6,qZEbQwzTsMF,700989,Kairuthi Community Health Unit,Kairuthi Dispensary,SEHc9rweRm0,10434,Iria-ini Ward,KE_Ward_484,Nyeri South Sub County,KE_SubCounty_3191,Nyeri County,KE_County_19,Kenya
6,E5z70P8hwIZ,701780,Huhoini Community Health Unit,Huhoini Dispensary,kfyFrKOKqnz,18675,Gathanji Ward,KE_Ward_458,Oljoroorok Sub County,KE_SubCounty_3185,Nyandarua County,KE_County_18,Kenya
6,hZrNYlqDGca,707379,Bidii Community Health Unit,Silibwet Health Centre (Nyandarua West),PoAHq41Wjsk,11009,Gathanji Ward,KE_Ward_458,Oljoroorok Sub County,KE_SubCounty_3185,Nyandarua County,KE_County_18,Kenya
6,J1SmzTKEoWW,706636,Nyairoko Health Community unit,Nyairoko Dispensary,jlsHZMUOgS9,22537,Charagita Ward,KE_Ward_461,Oljoroorok Sub County,KE_SubCounty_3185,Nyandarua County,KE_County_18,Kenya
6,GtsyTjI8BDH,,Gathanji Community Unit,Olborosat Dispensary,ZqmBdrwI59g,10911,Gathanji Ward,KE_Ward_458,Oljoroorok Sub County,KE_SubCounty_3185,Nyandarua County,KE_County_18,Kenya
6,OWQfzStHB80,706486,Kirimangai Health Community unit,Kasuku Health Centre,LT6XGXS57II,10509,Weru Ward,KE_Ward_460,Oljoroorok Sub County,KE_SubCounty_3185,Nyandarua County,KE_County_18,Kenya
6,tIWkchWYPfC,706214,Chamuka Community Health unit,Chamuka Dispensary,RUBAdXhzucO,18782,Weru Ward,KE_Ward_460,Oljoroorok Sub County,KE_SubCounty_3185,Nyandarua County,KE_County_18,Kenya
6,R7ThIzUKL1Z,601563,Sillibwet Community Health Unit,Silibwet Health Centre (Nyandarua West),PoAHq41Wjsk,11009,Gathanji Ward,KE_Ward_458,Oljoroorok Sub County,KE_SubCounty_3185,Nyandarua County,KE_County_18,Kenya
6,ODcOV5gNpoT,601565,Weru Community Health Unit,Kasuku Health Centre,LT6XGXS57II,10509,Weru Ward,KE_Ward_460,Oljoroorok Sub County,KE_SubCounty_3185,Nyandarua County,KE_County_18,Kenya
6,BKJrT89k3iG,706751,Riverside Health Community unit,Gatimu Health Centre,RPNI2yciVPb,18781,Gatimu Ward,KE_Ward_459,Oljoroorok Sub County,KE_SubCounty_3185,Nyandarua County,KE_County_18,Kenya
6,KAAeirx9KtM,601564,Simba Community Health Unit,Maina & Mwangi Health Centre,wgWlZhxXfS5,10671,Weru Ward,KE_Ward_460,Oljoroorok Sub County,KE_SubCounty_3185,Nyandarua County,KE_County_18,Kenya
6,bybCriaSv2e,601561,Kanguu Community Health Unit,Gatimu Health Centre,RPNI2yciVPb,18781,Gatimu Ward,KE_Ward_459,Oljoroorok Sub County,KE_SubCounty_3185,Nyandarua County,KE_County_18,Kenya
6,WaREcIEWFhJ,706637,Ruiru Health Community unit,Charagita Dispensary,S6pSBjfdX9T,22534,Charagita Ward,KE_Ward_461,Oljoroorok Sub County,KE_SubCounty_3185,Nyandarua County,KE_County_18,Kenya
6,ZD4KD42JoD3,706908,Stone City Health Community unit,Kanguu Dispensary,rzZIwUeo0VI,26840,Gatimu Ward,KE_Ward_459,Oljoroorok Sub County,KE_SubCounty_3185,Nyandarua County,KE_County_18,Kenya
6,KTtWYmOjtZE,706212,Olaimutia Community Health unit,Olaimutia Dispensary,JKj2AWGYAh7,22536,Charagita Ward,KE_Ward_461,Oljoroorok Sub County,KE_SubCounty_3185,Nyandarua County,KE_County_18,Kenya
6,WsMRKBZOAyY,,Gathanje Community Unit,Olborosat Dispensary,ZqmBdrwI59g,10911,Gathanji Ward,KE_Ward_458,Oljoroorok Sub County,KE_SubCounty_3185,Nyandarua County,KE_County_18,Kenya
6,KOT6IIY3d99,706476,Ihigai-ini Community Health unit,Silibwet Health Centre (Nyandarua West),PoAHq41Wjsk,11009,Gathanji Ward,KE_Ward_458,Oljoroorok Sub County,KE_SubCounty_3185,Nyandarua County,KE_County_18,Kenya
6,j3QOB4wy2rM,706644,Bahati Health Community unit,Olborosat Dispensary,ZqmBdrwI59g,10911,Gathanji Ward,KE_Ward_458,Oljoroorok Sub County,KE_SubCounty_3185,Nyandarua County,KE_County_18,Kenya
6,vAZGtqsd7Zu,601562,Ngano Community Health Unit,Ngano Health Centre,yeGUcHoOF0W,10856,Charagita Ward,KE_Ward_461,Oljoroorok Sub County,KE_SubCounty_3185,Nyandarua County,KE_County_18,Kenya
6,U4oyrAU91gv,,Gatimu Community Unit,Gatimu Health Centre,RPNI2yciVPb,18781,Gatimu Ward,KE_Ward_459,Oljoroorok Sub County,KE_SubCounty_3185,Nyandarua County,KE_County_18,Kenya
6,z1VEYXOfhBx,601479,Mirangine Community Health Unit,Mirangine Health Centre,ClfJQm3Docv,10732,Mirangine Ward,KE_Ward_455,Olkalou Sub County,KE_SubCounty_3186,Nyandarua County,KE_County_18,Kenya
6,HSolODlckiX,706268,Mathakwa Kamuchage community unit,Kamuchege Dispensary,DHJTFwnlEdw,22017,Mirangine Ward,KE_Ward_455,Olkalou Sub County,KE_SubCounty_3186,Nyandarua County,KE_County_18,Kenya
6,PpX6TGJBnMw,706562,Kwa moore community units,Kihuho Milangine Dispensary,tzF1mQ4rEZs,23550,Mirangine Ward,KE_Ward_455,Olkalou Sub County,KE_SubCounty_3186,Nyandarua County,KE_County_18,Kenya
6,T5hNCDALJXo,602329,Kanjuiri-Ini Community Health Unit,Kanjuiri Dispensary,wPQb02U3UHx,10473,Kanjuiri Range Ward,KE_Ward_454,Olkalou Sub County,KE_SubCounty_3186,Nyandarua County,KE_County_18,Kenya
6,HsXDC7zsnh3,706546,Louise Community UNIT,RURII DISPENSARY,FKvvYL7xV0p,21151,Rurii Ward,KE_Ward_457,Olkalou Sub County,KE_SubCounty_3186,Nyandarua County,KE_County_18,Kenya
6,xGdy6n3WuJs,706551,Mukindu Community unit,Mukindu Dispensary,XNmQ1GcM53S,10756,Rurii Ward,KE_Ward_457,Olkalou Sub County,KE_SubCounty_3186,Nyandarua County,KE_County_18,Kenya
6,yHrADgl33O8,706253,kalou Township community unit,JM Kariuki County Memorial Hospital (Olkalou),SiFad15yKhZ,10916,Rurii Ward,KE_Ward_457,Olkalou Sub County,KE_SubCounty_3186,Nyandarua County,KE_County_18,Kenya
6,FpMv4ccdaAA,601482,Upper Gilgil Community Health Unit,New Tumaini Health Centre,xpXgPL892GT,10852,Kanjuiri Range Ward,KE_Ward_454,Olkalou Sub County,KE_SubCounty_3186,Nyandarua County,KE_County_18,Kenya
6,LtDI3vuoNdx,601532,Gichungo Community Health Unit,JM Kariuki County Memorial Hospital (Olkalou),SiFad15yKhZ,10916,Rurii Ward,KE_Ward_457,Olkalou Sub County,KE_SubCounty_3186,Nyandarua County,KE_County_18,Kenya
6,RpvoKNIbViL,601483,Wiyumiririe Community Health Unit,Ngorika Dispensary,JpOeRsaZHoG,10871,Kanjuiri Range Ward,KE_Ward_454,Olkalou Sub County,KE_SubCounty_3186,Nyandarua County,KE_County_18,Kenya
6,F2QpwEiinED,602601,Mathakwa Community Health Unit,Mirangine Health Centre,ClfJQm3Docv,10732,Mirangine Ward,KE_Ward_455,Olkalou Sub County,KE_SubCounty_3186,Nyandarua County,KE_County_18,Kenya
6,kl15giorRPH,601480,Ngorika Community Health Unit,Ngorika Dispensary,JpOeRsaZHoG,10871,Kanjuiri Range Ward,KE_Ward_454,Olkalou Sub County,KE_SubCounty_3186,Nyandarua County,KE_County_18,Kenya
6,KXnTvqknaxI,706234,Matura Community unit,RURII DISPENSARY,FKvvYL7xV0p,21151,Rurii Ward,KE_Ward_457,Olkalou Sub County,KE_SubCounty_3186,Nyandarua County,KE_County_18,Kenya
6,rJ0PSBUedF8,710802,Rutara community  unit,Ngorika Dispensary,JpOeRsaZHoG,10871,Kanjuiri Range Ward,KE_Ward_454,Olkalou Sub County,KE_SubCounty_3186,Nyandarua County,KE_County_18,Kenya
6,cYaMmCWdTDM,706221,Captain Community Unit,Captain Dispensary,g7eN5E9RN1V,22541,Kaimbaga Ward,KE_Ward_456,Olkalou Sub County,KE_SubCounty_3186,Nyandarua County,KE_County_18,Kenya
6,P3bH5tKx8gX,706555,Kamuchege community unit,Kamuchege Dispensary,DHJTFwnlEdw,22017,Mirangine Ward,KE_Ward_455,Olkalou Sub County,KE_SubCounty_3186,Nyandarua County,KE_County_18,Kenya
6,kw42G25x9pQ,601533,Githunguri Community Health Unit,JM Kariuki County Memorial Hospital (Olkalou),SiFad15yKhZ,10916,Rurii Ward,KE_Ward_457,Olkalou Sub County,KE_SubCounty_3186,Nyandarua County,KE_County_18,Kenya
6,MNyWwdq0Wo4,706553,Gituamba community unit,Kihuho Milangine Dispensary,tzF1mQ4rEZs,23550,Mirangine Ward,KE_Ward_455,Olkalou Sub County,KE_SubCounty_3186,Nyandarua County,KE_County_18,Kenya
6,tTa6rBem3YL,601536,Mawingo Community Health Unit,New Mawingu Health Centre,kKYdOJ0uRod,10851,Karau Ward,KE_Ward_453,Olkalou Sub County,KE_SubCounty_3186,Nyandarua County,KE_County_18,Kenya
6,alwVzZXSzNy,706560,kihuho community unit,Kihuho Milangine Dispensary,tzF1mQ4rEZs,23550,Mirangine Ward,KE_Ward_455,Olkalou Sub County,KE_SubCounty_3186,Nyandarua County,KE_County_18,Kenya
6,wVfa48nKW4B,601534,Kandutura Community Health Unit,Kaimbaga Dispensary,UdcrfRV5diV,10429,Kaimbaga Ward,KE_Ward_456,Olkalou Sub County,KE_SubCounty_3186,Nyandarua County,KE_County_18,Kenya
6,ORtzeNvGwvF,706222,Kariamu Community Unit,JM Kariuki County Memorial Hospital (Olkalou),SiFad15yKhZ,10916,Rurii Ward,KE_Ward_457,Olkalou Sub County,KE_SubCounty_3186,Nyandarua County,KE_County_18,Kenya
6,GBF2uwnEVBg,601481,Sabugo Community Health Unit,Mirangine Health Centre,ClfJQm3Docv,10732,Mirangine Ward,KE_Ward_455,Olkalou Sub County,KE_SubCounty_3186,Nyandarua County,KE_County_18,Kenya
6,QHtKyaE9sry,706548,Shalom Community Unit,Shalom Dispensary,vaCcJOxMAeE,17375,Karau Ward,KE_Ward_453,Olkalou Sub County,KE_SubCounty_3186,Nyandarua County,KE_County_18,Kenya
6,fQ3zaIP7PGP,710803,Kagumu Community unit,Kanjuiri Dispensary,wPQb02U3UHx,10473,Kanjuiri Range Ward,KE_Ward_454,Olkalou Sub County,KE_SubCounty_3186,Nyandarua County,KE_County_18,Kenya
6,H2P233GqApZ,601537,Rurii Community Health Unit,Mukindu Dispensary,XNmQ1GcM53S,10756,Rurii Ward,KE_Ward_457,Olkalou Sub County,KE_SubCounty_3186,Nyandarua County,KE_County_18,Kenya
6,xHtP70WpDYR,706549,Munyeki Community unit,JM Kariuki County Memorial Hospital (Olkalou),SiFad15yKhZ,10916,Rurii Ward,KE_Ward_457,Olkalou Sub County,KE_SubCounty_3186,Nyandarua County,KE_County_18,Kenya
6,zqBT854agod,601535,Kaimbaga Community Health Unit,Kaimbaga Dispensary,UdcrfRV5diV,10429,Kaimbaga Ward,KE_Ward_456,Olkalou Sub County,KE_SubCounty_3186,Nyandarua County,KE_County_18,Kenya
6,ntjs3DHj5Cr,706552,Kieni Community unit,JM Kariuki County Memorial Hospital (Olkalou),SiFad15yKhZ,10916,Rurii Ward,KE_Ward_457,Olkalou Sub County,KE_SubCounty_3186,Nyandarua County,KE_County_18,Kenya
6,FzXpYQHEJOE,601538,Shalom Community Health Unit,New Mawingu Health Centre,kKYdOJ0uRod,10851,Karau Ward,KE_Ward_453,Olkalou Sub County,KE_SubCounty_3186,Nyandarua County,KE_County_18,Kenya
6,ygyNa29ytVb,602812,Parkoyo Community Health Unit,Nasolot Dispensary,yBRzHDDAwbG,15314,Sekerr Ward,KE_Ward_647,Pokot Central Sub County,KE_SubCounty_3246,West Pokot County,KE_County_24,Kenya
6,Qjg71h1NdIT,710096,Nyarpotwo community health unit,Arpollo Dispensary,M2tQEOieF7E,14214,Lomut Ward,KE_Ward_649,Pokot Central Sub County,KE_SubCounty_3246,West Pokot County,KE_County_24,Kenya
6,eGof8qx5fhS,710087,Annet community health unit,Annet Dispensary,pS1WaEiYSgc,16323,Lomut Ward,KE_Ward_649,Pokot Central Sub County,KE_SubCounty_3246,West Pokot County,KE_County_24,Kenya
6,wKGiFVcIDbY,710084,Kokwotendwo community health unit,Kokwotendwo Dispensary,PiXpg0jB9X5,20316,Wei Wei Ward,KE_Ward_650,Pokot Central Sub County,KE_SubCounty_3246,West Pokot County,KE_County_24,Kenya
6,cx7XVZf3s0N,710098,kokwositot community unit,Arpollo Dispensary,M2tQEOieF7E,14214,Lomut Ward,KE_Ward_649,Pokot Central Sub County,KE_SubCounty_3246,West Pokot County,KE_County_24,Kenya
6,bnzfsrQrzFQ,601150,Kopro Community Health Unit,Wakor Dispensary,B3uVC2pKvwi,17045,Wei Wei Ward,KE_Ward_650,Pokot Central Sub County,KE_SubCounty_3246,West Pokot County,KE_County_24,Kenya
6,vgiUzIAcKeI,710068,Amoler Community Health Unit,Nyang'aita Dispensary,gFWT9JGfGAI,20315,Masool Ward,KE_Ward_648,Pokot Central Sub County,KE_SubCounty_3246,West Pokot County,KE_County_24,Kenya
6,jnsnFdlPk6o,601149,Kitoyo Community Health Unit,Tamkal Dispensary,AP4gMvFggtM,15704,Wei Wei Ward,KE_Ward_650,Pokot Central Sub County,KE_SubCounty_3246,West Pokot County,KE_County_24,Kenya
6,mNt6qnlvV5Z,710089,Pkopogh community health unit,Otiot Dispensary,ApNQj4VgKl5,25032,Lomut Ward,KE_Ward_649,Pokot Central Sub County,KE_SubCounty_3246,West Pokot County,KE_County_24,Kenya
6,rxgTEW52Yoy,710091,Sukuk community health unit,Annet Dispensary,pS1WaEiYSgc,16323,Lomut Ward,KE_Ward_649,Pokot Central Sub County,KE_SubCounty_3246,West Pokot County,KE_County_24,Kenya
6,XV0YI3ZBYOP,601147,Chepkondol Community Health Unit,Sekerr Dispensary,FLyT7XDQxf6,15542,Sekerr Ward,KE_Ward_647,Pokot Central Sub County,KE_SubCounty_3246,West Pokot County,KE_County_24,Kenya
6,lIsVd0Ub9ej,710071,Amolem community health unit,Masol Dispensary,k1ifvXHDkHh,17108,Masool Ward,KE_Ward_648,Pokot Central Sub County,KE_SubCounty_3246,West Pokot County,KE_County_24,Kenya
6,jK0oC0vg0ry,710065,Seito Community Health Unit,Chesta Dispensary,gldtQG24s2F,14387,Lomut Ward,KE_Ward_649,Pokot Central Sub County,KE_SubCounty_3246,West Pokot County,KE_County_24,Kenya
6,qrfXTwz98W4,602503,Orwa Community Health Unit,Marich Dispensary,znkYUzIuep4,15130,Sekerr Ward,KE_Ward_647,Pokot Central Sub County,KE_SubCounty_3246,West Pokot County,KE_County_24,Kenya
6,dnwC6wyCgim,710086,Yawyaw community health unit,Onoch Dispensary,XZbxwvP3K23,20317,Wei Wei Ward,KE_Ward_650,Pokot Central Sub County,KE_SubCounty_3246,West Pokot County,KE_County_24,Kenya
6,UrdjTjd93yj,710083,Korellach community health unit,Sigor Sub District Hospital,MdNfM770c0k,15564,Wei Wei Ward,KE_Ward_650,Pokot Central Sub County,KE_SubCounty_3246,West Pokot County,KE_County_24,Kenya
6,DWuQI0619ql,710094,KOKWOPTORIN,Kisera Dispensary,fmbPgQy1jSa,20677,Lomut Ward,KE_Ward_649,Pokot Central Sub County,KE_SubCounty_3246,West Pokot County,KE_County_24,Kenya
6,eLYk7vYZTz4,601152,Kapatet Community Health Unit,Lomut Dispensary,SBKrEDk0r9L,15073,Lomut Ward,KE_Ward_649,Pokot Central Sub County,KE_SubCounty_3246,West Pokot County,KE_County_24,Kenya
6,pr8rjXyDpc0,710072,TIKIT,Simbol Dispensary,wHIl0XWv9Yq,20681,Masool Ward,KE_Ward_648,Pokot Central Sub County,KE_SubCounty_3246,West Pokot County,KE_County_24,Kenya
6,d7kAhJANR4p,601153,Nyangaita Community Health Unit,Lomut Dispensary,SBKrEDk0r9L,15073,Lomut Ward,KE_Ward_649,Pokot Central Sub County,KE_SubCounty_3246,West Pokot County,KE_County_24,Kenya
6,QcHgwjs44cd,710095,Kokwoptorin community health unit,Kisera Dispensary,fmbPgQy1jSa,20677,Lomut Ward,KE_Ward_649,Pokot Central Sub County,KE_SubCounty_3246,West Pokot County,KE_County_24,Kenya
6,xJ3v59WVYZK,710066,Toghomo Community Health Unit,Lomut Dispensary,SBKrEDk0r9L,15073,Lomut Ward,KE_Ward_649,Pokot Central Sub County,KE_SubCounty_3246,West Pokot County,KE_County_24,Kenya
6,UUKFHL4yy29,602504,Sostin Community Health Unit,Sekerr Dispensary,FLyT7XDQxf6,15542,Sekerr Ward,KE_Ward_647,Pokot Central Sub County,KE_SubCounty_3246,West Pokot County,KE_County_24,Kenya
6,VnegFO6NfIU,710079,Solion community health unit,Tamkal Dispensary,AP4gMvFggtM,15704,Wei Wei Ward,KE_Ward_650,Pokot Central Sub County,KE_SubCounty_3246,West Pokot County,KE_County_24,Kenya
6,Zeyv9SK277G,710073,Tikit community health unit,Simbol Dispensary,wHIl0XWv9Yq,20681,Masool Ward,KE_Ward_648,Pokot Central Sub County,KE_SubCounty_3246,West Pokot County,KE_County_24,Kenya
6,aJZjHJuF3oN,710069,Chepserum Community Health Unit,Takaywa Dispensary,JFUVRL2DpmJ,20362,Masool Ward,KE_Ward_648,Pokot Central Sub County,KE_SubCounty_3246,West Pokot County,KE_County_24,Kenya
6,Kww671LRSFu,710088,Sokka community health unit,Wakor Dispensary,B3uVC2pKvwi,17045,Wei Wei Ward,KE_Ward_650,Pokot Central Sub County,KE_SubCounty_3246,West Pokot County,KE_County_24,Kenya
6,fayofMMpIVy,701697,Lomut Community Unit,Lomut Dispensary,SBKrEDk0r9L,15073,Lomut Ward,KE_Ward_649,Pokot Central Sub County,KE_SubCounty_3246,West Pokot County,KE_County_24,Kenya
6,JjTgzAZB1ii,601151,Mbara Community Health Unit,Sekerr Dispensary,FLyT7XDQxf6,15542,Sekerr Ward,KE_Ward_647,Pokot Central Sub County,KE_SubCounty_3246,West Pokot County,KE_County_24,Kenya
6,is5fZW5hY8c,710078,Takar community health unit,Takar Dispensary,AHh8omfi8st,25031,Wei Wei Ward,KE_Ward_650,Pokot Central Sub County,KE_SubCounty_3246,West Pokot County,KE_County_24,Kenya
6,rSkuZKrVkpx,710093,Marus community health unit,Otiot Dispensary,ApNQj4VgKl5,25032,Lomut Ward,KE_Ward_649,Pokot Central Sub County,KE_SubCounty_3246,West Pokot County,KE_County_24,Kenya
6,KV0DNkMWVDC,710085,YAWYAW,Onoch Dispensary,XZbxwvP3K23,20317,Wei Wei Ward,KE_Ward_650,Pokot Central Sub County,KE_SubCounty_3246,West Pokot County,KE_County_24,Kenya
6,cxLk7SKaicn,710082,Karapogh community unit,Tamkal Dispensary,AP4gMvFggtM,15704,Wei Wei Ward,KE_Ward_650,Pokot Central Sub County,KE_SubCounty_3246,West Pokot County,KE_County_24,Kenya
6,zr20QcEHAqk,601146,Akiriamit Community Health Unit,Masol Dispensary,k1ifvXHDkHh,17108,Masool Ward,KE_Ward_648,Pokot Central Sub County,KE_SubCounty_3246,West Pokot County,KE_County_24,Kenya
6,yKTnAu1F0Ej,710097,Lebei community health unit,Arpollo Dispensary,M2tQEOieF7E,14214,Lomut Ward,KE_Ward_649,Pokot Central Sub County,KE_SubCounty_3246,West Pokot County,KE_County_24,Kenya
6,zIK4TspV3ZX,710067,Mogho Community Health Unit,Lomut Dispensary,SBKrEDk0r9L,15073,Lomut Ward,KE_Ward_649,Pokot Central Sub County,KE_SubCounty_3246,West Pokot County,KE_County_24,Kenya
6,pzGq7zFDLHS,601155,Ptokou Community Health Unit,Sigor Sub District Hospital,MdNfM770c0k,15564,Wei Wei Ward,KE_Ward_650,Pokot Central Sub County,KE_SubCounty_3246,West Pokot County,KE_County_24,Kenya
6,zi2lTmVZ2iz,710077,Sarmach community health unit,Sarmach Dispensary,dtbwRxLwfkx,20947,Sekerr Ward,KE_Ward_647,Pokot Central Sub County,KE_SubCounty_3246,West Pokot County,KE_County_24,Kenya
6,gEkGuHmmrfR,710064,SEITO,Chesta Dispensary,gldtQG24s2F,14387,Lomut Ward,KE_Ward_649,Pokot Central Sub County,KE_SubCounty_3246,West Pokot County,KE_County_24,Kenya
6,fRwWePJzJfg,601148,Cheptulel Community Health Unit,Arpollo Dispensary,M2tQEOieF7E,14214,Lomut Ward,KE_Ward_649,Pokot Central Sub County,KE_SubCounty_3246,West Pokot County,KE_County_24,Kenya
